,fullname,id,likes,replies,retweets,text,timestamp,user
19519,Raghav Sayal,912977084020006913,1,0,0,Why should I believe in that.And why do we brown people migrate to America?. #MahiraKhan #stopmisogyny #mindurfuckinbusiness.,2017-09-27T09:47:53,raghavsayal
19520,Ali Kamboh,912977310248259584,0,0,0,Yr tm hoty kn ho muje bura kehny waly,2017-09-27T09:48:47,AliKambohhse3
19521,Ali Kamboh,912977480021094405,0,0,0,Phly apny ap ko thik kro bd me kisi or ke bare m socho,2017-09-27T09:49:28,AliKambohhse3
19522,Ali Kamboh,912977619783692288,0,0,0,A jaty h moo utha k,2017-09-27T09:50:01,AliKambohhse3
19523,Muhammad Waheed,912977639291461632,1,1,0,Actually what's your point?,2017-09-27T09:50:06,Waheed304304
19524,Muniba Kamal,912977939360251904,0,1,0,My point is that it's sad.,2017-09-27T09:51:17,MunibaKamal
19525,Zain ABBASI ツ,912978537287684096,1,0,1,"#PutChorTabbarOnECL
#mahirakhan
#IshaqDar
#RanbirKapoorpic.twitter.com/1VRrWAHE2N",2017-09-27T09:53:40,ZaIn_AbbaSi630
19526,Dreamer 💖 💖,912978722495586305,0,1,0,Thek ap sunao,2017-09-27T09:54:24,whysoserious445
19527, ✌KoN LoG Hu tussY  ✌,912979282468769793,1,0,0, kon log hu yaar tussy @TheMahiraKhan pic.twitter.com/NE0KrqNorq,2017-09-27T09:56:37,samadhameed59
19528,विप्लव सिंह,912980272513036288,1,0,0,"Divided by countries & Religions

United by Suttaa 
#MahiraKhan #RanbeerKapoorpic.twitter.com/SQA0jwdL56",2017-09-27T10:00:33,ViploveRamSingh
19529,Roy Baig,912981127396290560,0,0,0,"Worthless story, whole world is waiting for it to cross to 30 cror mark.",2017-09-27T10:03:57,roy_baig
19530,Taazi,912981877241401349,2,0,3,Here's a beautiful message by Ali Zafar to Mahira Khan! http://taazi.com/blog/heres-a-beautiful-message-by-ali-zafar-to-mahira-khan/ … via @Taaziofficial,2017-09-27T10:06:56,Taaziofficial
19531,Jasarat News,912982139855089664,1,0,0,"ماہرہ۔۔!! تمہارے سُوٹے ہمارے لیے پرابلم نہیں، لگی رہو!
مزید پڑھیں: https://goo.gl/8mQSWm 
#MahiraKhan pic.twitter.com/qf2kkvag2u",2017-09-27T10:07:59,Jasaratorg
19532,سعد ملک,912982387658838016,1,1,1,Mahira Khan Doppelganger spotted ,2017-09-27T10:08:58,saaadmalikk
19533,Global Village Space,912982506546266112,65,28,7,Mahira Khan owes Pakistan nothing beyond her work as an artist. pic.twitter.com/DNg30B1bpV,2017-09-27T10:09:26,GVS_News
19534,YoPakistan,912982707092803585,0,0,0,Aaj ka Kalam - Mahira khan Ka Beghairat Cigarette By Wusatullah khan published in Roznama… https://goo.gl/fb/mxbX5x ,2017-09-27T10:10:14,YoPakistan
19535,कुमार अमृतांश,912982757696978944,0,0,0,But he was launching #MahiraKhan,2017-09-27T10:10:26,Banarasi_Hindu
19536,ⓣⓘⓛⓐ ⓜⓤⓗⓐⓜⓜⓐⓓ  🇵🇰,912982842769944576,0,0,0,worldwide all time Top 5 bi announce karo please,2017-09-27T10:10:46,tilamuhammad14
19537,Zubair Yousaf,912983521937027074,0,0,0,Mahira Khan 2 pic.twitter.com/A2vqGODhVA,2017-09-27T10:13:28,ZubairY66246854
19538,Mahnoor,912983863151996929,0,0,0, funny ho bhOut ap,2017-09-27T10:14:50,Mahnosolangi2
19539,asadali,912984473515565057,0,0,0,doctor fiza anchor na mahira khan k bad shahid afridi ki aisi pic laga di social media par tofan: http://youtu.be/yD6QPiljXug?a  via @YouTube,2017-09-27T10:17:15,newspaktoday
19540,Early Bird 🇵🇰,912985157640052736,1,0,1,"#mahirakhan 
Lolz pic.twitter.com/TL4vP8utnM",2017-09-27T10:19:58,KhaOmmer
19541,Husnain Arshad,912985261499387904,0,0,0,Ranbir Kapoor Proposed Mahira khan-Mahira Khan and ranbir kapoor going to marry soon-OMG: http://youtu.be/YIJOu8owg2E?a  via @YouTube,2017-09-27T10:20:23,Husnain90342266
19542,Sir zee 🎓,912985406718783488,0,0,0,Everyone's going nuts on Mahira Khan and Ranbir kapoor's pictures and here I am thinking Mahira suttay kay baad #Tulsi khati hai ya nahi.,2017-09-27T10:20:58,zeechichorasaa
19543,Maliya_malik,912985889281855488,0,0,0,"Mahira Khan: What type of tattoo should I get?

Tattoo artist: Something you feel strong connection with

 Mahira :  bna de",2017-09-27T10:22:53,Maliyamalik4
19544,Bollywood Stream,912986303477796866,0,0,0,Mahira Khan Is Unwell! #Leaked #MahiraKhan #RanbirKapoor http://bollywoodstream.com/mahira-khan-unwell/ …pic.twitter.com/mUd1jVLSXL,2017-09-27T10:24:31,bollywoodstweb
19545,YouOn.us,912986470633345024,0,0,0,"Mahira Khan Is Unwell!
#Leaked, #MahiraKhan, #RanbirKapoorhttp://fb.me/11r0W5nb0 ",2017-09-27T10:25:11,YouonUs
19546,Malik Usama,912988066008223744,0,0,1,But she is answerable for what she...Did,2017-09-27T10:31:32,MalikSaimy
19547,Aneel Chandwani,912988322452078592,0,1,0,Its ur life Mahira and you are free to do anything u like... No one has right to criticize you... Love the way you are..,2017-09-27T10:32:33,AneelChandwani
19548,Shaikh humayun,912988584268853248,1,0,0,"The only thing wrong about this pic is that ""Mahira Khan's Arm Should Make 30° angle with her Ribs while holding the cigarette. pic.twitter.com/UpukIKX8Qp",2017-09-27T10:33:35,Shaikhhumayun4
19549,Saad Ansari,912988984388792320,73,10,9,"When men do it, it looks attractive 
When women do it, it becomes haraam
#DoubleStandards
#Mahirakhan pic.twitter.com/eUTelQWV8s",2017-09-27T10:35:11,Saadkhaleeq
19550,Jamshed Mir,912989402057576449,0,1,0,dont care,2017-09-27T10:36:50,bade4963826
19551,AishaHusna,912989794937876480,0,0,1,"Tumne @chintskap ko #Kapoora kaha, ab uska beta tumhari behan/beti #MahiraKhan ko apne Kapoore chatwa raha hai.",2017-09-27T10:38:24,betjaihe
19552,Amna Mawaz Khan,912990976460849153,0,1,0,@TheMahiraKhan must read this excellent piece on hypocrisy.,2017-09-27T10:43:05,Anarchistani
19553,Jamshed Mir,912991048225390592,0,0,0,"Abe o joker itna care hai to apni hindu sister ko bhi Pakistani muslim larke se shaadi karne de, saale beghairat doghli community",2017-09-27T10:43:23,bade4963826
19554,Zain Muhammad,912991306795843586,0,0,0,@TheMahiraKhan one day you will laugh at the problems you have today.,2017-09-27T10:44:24,imzainmuhamed
19555,Healthy Vibes,912991460928229376,0,0,0,Mahira khan Weight Loss Tips http://healthyvibes.ga/2017/09/27/mahira-khan-weight-loss-tips/ …pic.twitter.com/Uo9x5d3NQQ,2017-09-27T10:45:01,healthyvibesga
19556,Khalid Bin Jalil,912992017046753280,0,0,0,Good way to give msg to young generation.,2017-09-27T10:47:14,kbjpakistani
19557,Taimoor Iqbal Ansari,912992242356424704,1,1,0,nt in solidarity with @TheMahiraKhan  bt i ws also being judged and beaten whn caught smoking by my elder brother. #justsaying #mahirakhan,2017-09-27T10:48:07,taimooriqbal3
19558,Neo Tv Network,912992388783706112,0,0,0,"#NeoNews
#Karachi: Twitter feud between @HumaimaMalick ,@MominaMustehsan Over @MahiraKhan ’ controversial pics 
http://en.neonetwork.pk/27-Sep-2017/twitter-feud-between-humaima-momina-over-mahira-controversial-pics …pic.twitter.com/HEKnKZruNI",2017-09-27T10:48:42,NeoTvNetwork
19559,TANGUTURINDIAN,912992399613239296,0,0,0,"buss isssay jada kuch atta hi nayi tum logon ko, dont ever think about counter an indian it will take ur life time to reach us. Jai Hind",2017-09-27T10:48:45,TanguturIndian
19560,The Panjabi Dude,912992665171578880,0,0,0,Mahira Khan Smoking Cigarette: http://youtu.be/w-mcK3vT11c?a  via @YouTube,2017-09-27T10:49:48,Sheziihassan
19561,TANGUTURINDIAN,912993032558960640,0,0,0,"i am giving your gift back ,",2017-09-27T10:51:16,TanguturIndian
19562,sayyed suhaib 🔵,912993064104296450,1,0,0,#IshaqDar #WorldTourismDay #280characters #280CharacterTweet #MahiraKhan #RanbirKapoor pic.twitter.com/YfjoxOojYH,2017-09-27T10:51:23,SayyedSuhaib
19563,Haleema Khan,912994103230640128,0,0,0,Why are we so gung ho about mahira khan? It's her life;  whatever she does I don't give it a damn.,2017-09-27T10:55:31,Haleemakhan42
19564,Sana Abbasi,912994561336729600,4,0,0,"Although it's your personal life @themahirakhan but you are such a decent actor, you shouldn't do this. We love you that's we care about u.",2017-09-27T10:57:20,Saanuu_abbasi
19565,Iram sherazi,912994782162669568,1,2,0,"All that moral police bashing  mahira khan for her summer dress should watch this 
http://www.dailytopfeeds.com/2017/09/disgusting-act-aged-shopkeeper-caught.html?m=1 …",2017-09-27T10:58:13,me_sherazi
19566,Syed Ali Zia Jaffery,912995609220714496,0,2,0,That's your choice but don't say that nobody knows it.,2017-09-27T11:01:30,syedalizia1992
19567,MUHAMMAD GULFAM,912995776653127680,0,0,0,Breaking News: Mahira Khan porn  Scandle video leaked | 92 news | latest... https://youtu.be/9ri3ICID0KY  via @YouTube,2017-09-27T11:02:10,GulfamRanger
19568,Tech2,912995880772419585,0,0,0,"#tech2s Zareen Khan on Mahira Khan being slut-shamed: Fairly than judging others, individuals ... ......For More->> http://www.tech2.org/zareen-khan-on-mahira-khan-being-slut-shamed-fairly-than-judging-others-individuals-ought-to-look-inside/ …pic.twitter.com/zgjY1sq90d",2017-09-27T11:02:35,tech2s
19569,punga007,912997171015897088,0,0,0,Mahira Khan dance performance at Lux Style Awards 2017 [LSA2017] https://tubevideos.info/entertainment/2017/05/26/mahira-khan-dance-performance-at-lux-style-awards-2017-lsa2017.html …,2017-09-27T11:07:42,punga127
19570,Sonu nk Jha,912997638835888128,0,2,0,Mast....,2017-09-27T11:09:34,sonunk007Jha
19571,KavitaNair,912999210294894592,5,0,0,Mahira Khan should stand up for #MahiraKhan. Not as a victim of trolling but defending her right to do as she pleases! #Pakistan #pinkvilla,2017-09-27T11:15:49,KavitaNair
19572,Qazi Ghulam Dastagir,912999544438378497,0,0,0,,2017-09-27T11:17:08,DastagirQazi
19573,Jamshed Mir,913000076749938688,0,0,0,"Did'nt know sare syeds are in Pakistan, surname lagaaliye hain par DNA bhi check karwalo pata chaljayega",2017-09-27T11:19:15,bade4963826
19574,Dr Junaid M Alam,913000237425360898,7,0,4,"the guy is the same who trolled Mahira Khan (cigarette, scanty dress pic) with objections",2017-09-27T11:19:53,DrJunaidMAlam
19575,FHM Pakistan,913000469609320448,1,0,0,Mahira Khan’s Verna got delayed – here’s why - http://fhmpakistan.com/mahira-khans-verna-got-delayed-heres/ …pic.twitter.com/xcA8jXCcqm,2017-09-27T11:20:49,pakistan_fhm
19576,Zafar Ahmed Khan,913000481861062656,0,0,0,@TheMahiraKhan shame shame shame,2017-09-27T11:20:52,neverexpose
19577,let's Viral it,913001037795008512,0,0,0,Mahira Khan’s Verna got delayed – here’s why http://dlvr.it/PqmsG2 pic.twitter.com/LrfnV7GHrf,2017-09-27T11:23:04,lets_viral
19578,Mishaal Shahid,913002278285651968,2,0,0,#mahira khanpic.twitter.com/0hhUFOWXE4,2017-09-27T11:28:00,mishalshahid11
19579,AZaad News,913002445026013184,0,0,0,Where Is Mahira Khan After Picture Went Viral pic.twitter.com/VHB1Jt5V0e,2017-09-27T11:28:40,azaadnewstv1155
19580,Pakistan,913002586076098560,1,0,0,New post: Where is Pakistani Actress Mahira Khan these days? http://getpakistan.com/pakistan-news/2017/09/pakistani-actress-mahira-khan-days-48151 …,2017-09-27T11:29:13,getPakistan
19581,FATIMA KHAN,913002712022863874,1,0,0,#mahirakhan #loveu pic.twitter.com/fFilh2UBHg,2017-09-27T11:29:43,fatima151655
19582,Mohsin Ali Abbas,913003185379381249,0,0,0,One thing has proven no boundaries for sutaaa  #mahirakhan,2017-09-27T11:31:36,Mohsin_AliAbbas
19583,Wisal Khan,913003505518104578,0,0,0,Is bakwas k elawa kuch aur news nai hai apky pass.??? Kitni safae paesh karogy is sluts k bar mai,2017-09-27T11:32:53,Wisal_wisal38
19584,FATIMA KHAN,913003585927106560,0,0,0,@TheMahiraKhan love you ,2017-09-27T11:33:12,fatima151655
19585,بدایونی پیڑہ,913004102661099520,2,0,1,Agr aap samjthay hain k mahira khan ko troll krty krtay us se block kawo: pic.twitter.com/jhV3TwuxSp,2017-09-27T11:35:15,im_Decenter
19586,subhani,913004340419362816,0,0,0,Jesus wah wah tumhara suport karna banta hai tum lagti udar ki ho,2017-09-27T11:36:12,Khansaa24743172
19587,HUM TV,913004676114735104,93,8,23,"Mahira Khan - From Humsafar to Verna 
http://www.hum.tv/mahira-khan-from-humsafar-to-verna/ …",2017-09-27T11:37:32,Humtvnetwork
19588,BOLLYWOOD KAHANI,913005082349854722,0,0,0,Anurag Basu's FUNNY Reaction On Ranbir Kapoor And Mahira Khan CAUGHT Smoking In New York: http://youtu.be/DI0ZuKu6T6M?a  via @YouTube,2017-09-27T11:39:09,adityamedia21
19589,Muhammad Waheed,913005337199960067,1,1,0,It's not big deal.. it's comman for them.,2017-09-27T11:40:09,Waheed304304
19590,News18,913005597808779264,4,2,1,Mahira Khan was slammed by haters who branded her as a non-Muslim for smoking and wearing offensive attire http://www.news18.com/news/movies/pakistani-cafe-photoshops-mahira-khan-smoking-break-photo-as-marketing-stunts-twitter-reacts-1529927.html …,2017-09-27T11:41:11,CNNnews18
19591,BOLLYWOOD KAHANI,913005690628829185,0,0,0,Kriti Sanon's Reaction On Ranbir Kapoor And Mahira Khan CAUGHT Smoking In New York: http://youtu.be/i19yXaACPd0?a  via @YouTube,2017-09-27T11:41:34,adityamedia21
19592,Deep Basu,913005882891489281,9,0,1,No delay  we can't wait to watch our @TheMahiraKhan back on screen  https://twitter.com/hipinpakistan/status/912779016846954501 …,2017-09-27T11:42:19,deepbasu1
19593,Muniba Kamal,913006035278942212,0,1,0,They are Muslims though. So many shapes and forms...,2017-09-27T11:42:56,MunibaKamal
19594,Daniya Asad,913006077813379077,1,0,0,YEAH !!!  #MahiraKhan #Vernahttps://twitter.com/afridihasnat/status/912959922400317440 …,2017-09-27T11:43:06,DaniyaAsad
19595,SHASHANK SINGH,913006094808764416,0,0,0,Mahira Khan was slammed by haters who branded her as a non-Muslim for smoking and wearing offensive attire http://www.news18.com/news/movies/pakistani-cafe-photoshops-mahira-khan-smoking-break-photo-as-marketing-stunts-twitter-reacts-1529927.html …,2017-09-27T11:43:10,shashankS3007
19596,nivi,913006482135777280,2,1,1,Poor Mahira Khan http://www.news18.com/news/movies/pakistani-cafe-photoshops-mahira-khan-smoking-break-photo-as-a-marketing-stunt-twitter-reacts-1529927.html …,2017-09-27T11:44:42,tweetsfromnivi
19597,Sarah.  ☄ | ساره,913006716060659713,7,1,2,"1. Mahira Khan. 

- Major girl crush.
- Beauty Queen. 
- Talented. pic.twitter.com/IQ8t98qMsT",2017-09-27T11:45:38,Siddys_Sarah
19598,hamza ali,913007103358455808,1,0,0,"سمجھ نہیں آتا لوگ ماہرہ خان کو لیکر سنجیدہ تو ایسے ہو رہے ہیں جیسے ماہرہ  خان پہلے مدرسہ میں پڑھاتی تھی۔۔۔
@TheMahiraKhan",2017-09-27T11:47:10,hamzaal67480318
19599,ApnaTvzone,913007109641400321,1,0,0,Noor Bukhari Shares a Smoke with Mahira Khan http://dlvr.it/Pqn4xL pic.twitter.com/ANxZ2PRMxM,2017-09-27T11:47:12,Apnatvzone
19600,Muhammad Waheed,913007546545426432,1,2,0,"So tell, what should we say them.",2017-09-27T11:48:56,Waheed304304
19601,Muniba Kamal,913007748664713216,0,1,0,I don't tell anyone what to say.,2017-09-27T11:49:44,MunibaKamal
19602,Muhammad Waheed,913008292032544769,1,1,0,You don't tell.. you just tell what should people say in this situation.,2017-09-27T11:51:54,Waheed304304
19603,Asfia Afzal,913008516121677824,1,0,0,"#MahiraKhan reportedly suffering from #trauma
#MahirahKhan #RanbirKapoor #actorslife #Pakistani #280characters
http://www.brecorder.com/2017/09/27/371786/mahira-khan-reportedly-suffering-from-trauma/ …",2017-09-27T11:52:47,Asfia_BR
19604,Muniba Kamal,913008750184878081,1,1,0,You are free to say what you want. I am not you. You are not me.,2017-09-27T11:53:43,MunibaKamal
19605,salman pasha,913009583215595520,0,0,0,@KhSaad_Rafique @TheMahiraKhan @ChNisarOfficial @miannawazshreefpic.twitter.com/YxbRlF8ntf,2017-09-27T11:57:02,msq_pasha
19606,Anas Tariq  🇵🇰,913009945917968384,1,0,0,"Mahira Khan & Gold Leaf! 
#CHECKMATE",2017-09-27T11:58:28,ariyan_1392
19607,Muhammad Waheed,913010644839993344,1,1,0,Exactly i was want to say..we all don't have need to interfere in anyone's personal matters... what you say?,2017-09-27T12:01:15,Waheed304304
19608,Arshad Khan,913010848741969922,0,0,0,About Mahira Khan & Others Hot Discussion http://fb.me/8ekrmbjyL ,2017-09-27T12:02:03,ArshadKhan321
19609,Muniba Kamal,913011249616650241,0,2,0,I wouldn't even get into that in this case. And I'm not talking about Mahira here.,2017-09-27T12:03:39,MunibaKamal
19610,Muhammad Waheed,913011702559645697,1,1,0,What? Whose are you talking about?,2017-09-27T12:05:27,Waheed304304
19611,Muniba Kamal,913011946420568064,0,1,0,You are free to think about it.,2017-09-27T12:06:25,MunibaKamal
19612,Muhammad Waheed,913012046383415296,1,1,0,Not only you.. A good guy didn't interfere to anyone's prrsonal matters,2017-09-27T12:06:49,Waheed304304
19613,Muhammad Waheed,913012268035723264,1,0,0,I don't have time to thinking about anyone,2017-09-27T12:07:42,Waheed304304
19614,Muniba Kamal,913012317390082048,0,0,0,"Personal is personal, Enough said.",2017-09-27T12:07:54,MunibaKamal
19615,Adnan Ali,913013601895624704,0,0,1,All u celebrities want is publicity. U people can do any thing for it,2017-09-27T12:13:00,AdnanAl85037829
19616,Muhammad Awais Ijaz,913014026589925376,0,0,0,Who are you to ask him?,2017-09-27T12:14:41,AwaisMalik157
19617,newsaddaclub,913014255116484609,0,0,0,I added a video to a @YouTube playlist http://youtu.be/iEbL1UfawD4?a  Ranbir Kapoor Reaction on Mahira Khan & His Self Viral Pictures,2017-09-27T12:15:36,NewsAddaClub
19618,Aaima Chaudhary !,913014280445988864,4,1,1,uska naam *Mahira Khan* he  https://twitter.com/Iamyouh/status/912985550562512896 …,2017-09-27T12:15:42,aaimayy
19619,newsaddaclub,913014298083020800,0,0,0,I added a video to a @YouTube playlist http://youtu.be/iEbL1UfawD4?a  Ranbir Kapoor Reaction on Mahira Khan & His Self... http://fb.me/GtlPc1Kk ,2017-09-27T12:15:46,NewsAddaClub
19620,newsaddaclub,913014330878197760,0,0,0,Ranbir Kapoor Reaction on Mahira Khan & His Self Viral Pictures: http://youtu.be/iEbL1UfawD4?a  via @YouTube,2017-09-27T12:15:54,NewsAddaClub
19621,newsaddaclub,913014347793932289,0,0,0,Ranbir Kapoor Reaction on Mahira Khan & His Self Viral Pictures: http://youtu.be/iEbL1UfawD4?a  via @YouTubehttp://fb.me/8UJQwupUU ,2017-09-27T12:15:58,NewsAddaClub
19622,tajamal shah,913017033612234752,0,0,1,Ali zafar you are bayharath insan Hindu lover,2017-09-27T12:26:38,razor110
19623,tajamal shah,913017618180780032,0,0,1,These so called celebrities in bollywood and their counter parts in Pakistan simply sell themselves for money,2017-09-27T12:28:57,razor110
19624,tajamal shah,913018119286910976,0,0,1,Ali Zafar can't sing to save his life fact Mahira khan cosying upto ranbeer so she can become darling of Bollywood and Indian media fact,2017-09-27T12:30:57,razor110
19625,tajamal shah,913018396467482624,0,0,1,Ali Zafar and Mahira khan should be deported to India traitors no religion no morals just money,2017-09-27T12:32:03,razor110
19626,Jason Rushworth,913019349086212098,0,0,0,"Bad time on Social media for Bollywood actress Mahira Khan
Find out on new 24hour News Radio Station LDN24 click http://bit.ly/2vSNUOo pic.twitter.com/06Yt8rFsDC",2017-09-27T12:35:50,JasonRushworth1
19627,Lyca Radio  🔊,913019349128105985,0,0,0,"Bad time on Social media for Bollywood actress Mahira Khan
Find out on new 24hour News Radio Station LDN24 click http://bit.ly/2vSNUOo pic.twitter.com/8yjXiyr4cX",2017-09-27T12:35:50,LycaRadio1458
19628,DilSe Radio  🎤,913019349140754433,1,0,0,"Bad time on Social media for Bollywood actress Mahira Khan
Find out on new 24hour News Radio Station LDN24 click http://bit.ly/2vSNUOo pic.twitter.com/hcUIWK8OE1",2017-09-27T12:35:50,DilSeRadio
19629,24_LDN,913019349144948742,1,0,0,"Bad time on Social media for Bollywood actress Mahira Khan
Find out on new 24hour News Radio Station LDN24 click http://bit.ly/2vSNUOo pic.twitter.com/XgcOVoEANz",2017-09-27T12:35:50,24_LDN
19630,Ik Records,913020393967030273,0,0,0,"Hi mehwish one request to u plz plz tumbe kahi mahira khan wala kaam na dekhna ,chand tako ki kahtir",2017-09-27T12:39:59,IkRe4
19631,Rana Pardeep,913021814493806593,0,0,0,great,2017-09-27T12:45:38,RanaPardeep3
19632,Shan 😍,913022082346373120,1,0,0,Mia khalifa k inch inch se waqif Logon ko Mahira Khan ki pics dekh k Ghairat Yaad aagai,2017-09-27T12:46:42,hassaana705
19633,Arish arazi,913023248413204481,0,0,0,Mahira Khan and Ranbir Kapoor Pictures in New York viral on social media: http://youtu.be/NZDIWS7QRRU?a  via @YouTube,2017-09-27T12:51:20,arisharazi3
19634,Sonu nk Jha,913023429879644160,0,0,0,Apki dua se mast h.....,2017-09-27T12:52:03,sonunk007Jha
19635,Huzaifa Zafar,913024028616658944,1,0,1,"ماہرہ خان کی سگریٹ پہ لوگ ایسے اعتراض کررھے ہیں جیسے پہلے وہ مدنی چینل پہ فتوے سنایا کرتی تھی۔۔
#mahirakhan
#mairakhan",2017-09-27T12:54:26,HuzaifaZafar5
19636,Muhammad Zafar,913025375755698182,0,0,0,Mahira Khan tou kuch bhi nhi asal suttay tou mein aur anarkali lagaya krtey thy. pic.twitter.com/50G500ptWs,2017-09-27T12:59:47,Zafar7355
19637,Firstpost,913025540889513984,16,1,1,"What Ranbir Kapoor, Mahira Khan, Sunny Deol, Dimple Kapadia have in common — they're victims of paparazzi culture. http://www.firstpost.com/entertainment/bollywood/sunny-deol-dimple-kapadias-video-indicates-how-toxic-paparazzi-culture-social-media-can-be-4087691.html …",2017-09-27T13:00:26,firstpost
19638,Sarah.  ☄ | ساره,913025612683661313,3,1,4,"Bollywood Crackship // 
Sidharth Malhotra x Mahira khan.

[The munchkin criminal and the badass cop.] pic.twitter.com/DelB86KLkD",2017-09-27T13:00:43,Siddys_Sarah
19639,Memoona bukhari,913026977627590657,1,0,0,"@TheMahiraKhan Waiting for #Verna 
#MahirahKhan pic.twitter.com/QoVnjaqaZa",2017-09-27T13:06:09,syeda_memoona
19640,Suhel Malik,913027184456957953,0,0,1,She rightly said. Why Pakistani do have a problem with a half naked 'Muslim' celebrity smoking. It's showbiz's.Haram and Halal are same here,2017-09-27T13:06:58,ARayyanSuhel
19641,Voice.pk,913027709822959617,0,0,0,Where Is Mahira Khan After Picture Went Viral http://www.voice.pk/news/mahira-khan-picture-went-viral/ …pic.twitter.com/muku90Yw7p,2017-09-27T13:09:03,VoicePK
19642,Royal MKG,913028260354838529,0,0,0,#RoyalMKG : Spotted #Ranbir Kapoor and #Mahira Khan while smoking outside a hotel in New York! #Like #Page,2017-09-27T13:11:15,Royal_MKG
19643,syed muazzam,913029957072416768,0,0,0,FO,2017-09-27T13:17:59,mzmkazmi
19644,Social Media Fire,913030858054832128,0,0,0,Pakistani Cafe Photoshops Mahira Khan 'Smoking-Break' Photo As Marketing Stunts; Twitter Reacts - News18 http://dlvr.it/Pqp1fx ,2017-09-27T13:21:34,SocialMediaFire
19645,Ghaint,913031633699295233,0,0,0,hahaha,2017-09-27T13:24:39,husnian_jatt
19646,REET,913032996160024576,0,1,0,.@TheMahiraKhan Miss you sooooooo much ,2017-09-27T13:30:04,rit_a_dreamer
19647,Soor Maaz,913033114716426240,0,0,0,Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/NPbR50ehH2u ,2017-09-27T13:30:32,soormaaz2
19648,AZaad News,913033185692409856,0,0,0,mahira khan carept nashie RA ki agent hai pic.twitter.com/pwWtQt8Arw,2017-09-27T13:30:49,azaadnewstv1155
19649,Ayesha Sheikh,913033296740851713,1,0,0,https://www.youtube.com/channel/UChDcE0T4Ttn2HGA9XpPLQkQ … Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/5AWg50ehHsV ,2017-09-27T13:31:15,ayeshasheikhjob
19650,Madiha,913034066492104707,15,1,6,"Duniya Walo ne TO bahot Koshish KI hume Rulane KI

MagaR UPerwale Ne ZIMmedari Utha Rakhi hai Hame Hasane Ki
@TheMahiraKhan keep smiling pic.twitter.com/AM0L05edng",2017-09-27T13:34:19,lovekhushi4
19651,Madiha,913034261925711874,1,0,0,same here :(,2017-09-27T13:35:06,lovekhushi4
19652,Prakriti Malhotra,913035770113462272,0,0,0,Sunny Deol and Dimple Kapadia spent time together. Mahira Khan and Ranbir Kapoor took a smoke break. Why did we... http://fb.me/ziSyoCgE ,2017-09-27T13:41:05,Prakriti3293
19653,Ranbir Kapoor ❤ 😎,913035803978280962,0,2,0,I don't understand but RT kar diya ,2017-09-27T13:41:13,sikanda05572278
19654,REET,913036039006035968,1,0,0,Happy #Astami in Advance.. Gonna pray for @iamsrk @TheMahiraKhan & Y'all tomorrow ..  #AstamiPuspanjali ... #DurgaPuja2017,2017-09-27T13:42:09,rit_a_dreamer
19655,Ranbir Kapoor  ✨,913036334498963456,1,1,0,,2017-09-27T13:43:20,iamvishakha_
19656,Ranbir Kapoor  ✨,913036473288482816,1,0,0,Isme likha hai..Mahira ko bacha rahe hai Ranbir !!!!,2017-09-27T13:43:53,iamvishakha_
19657,Tania Khan,913036877405589504,2,0,0,Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/qkJG50ehHSc ,2017-09-27T13:45:29,taniakhan92
19658,Adelina John,913036958292639744,0,0,0,https://www.youtube.com/channel/UChDcE0T4Ttn2HGA9XpPLQkQ … Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/teZA50ehI2t ,2017-09-27T13:45:48,adelinajohn279
19659,REET,913037111787261953,0,0,0,@TheMahiraKhan love always  ..forever on your side ,2017-09-27T13:46:25,rit_a_dreamer
19660,naeem khan,913038935575732225,0,0,0,"Mahira i heard about your sickness,i am very worrying about your health and pray for your health,my heart voice mahira khan",2017-09-27T13:53:40,naeemkha12
19661,Tehreem Shah,913040697854500864,4,0,0,Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/d73K50ehIMd ,2017-09-27T14:00:40,tehreemshah92
19662,Alin John,913040769694519296,0,0,0,https://www.youtube.com/channel/UChDcE0T4Ttn2HGA9XpPLQkQ … Alkaram Mid Summer 2017 Collection with models Mahira Khan and Amna Babar http://ow.ly/ZLzC50ehJeu ,2017-09-27T14:00:57,AlinJohn
19663,Junaid Khan,913040984857968646,0,0,0,I will support momina ma'am ,2017-09-27T14:01:48,JunaidK69064231
19664,Abdullah Moon,913041275892518912,0,0,0,After Mahira khan controversy Now ppl have Imad Waseen scandal,2017-09-27T14:02:58,AbdullahMoon4
19665,Siasi Ujala,913042187834798081,0,0,0,Where Is Mahira Khan After Picture Went Viral With Ranbir Kapoor? http://fb.me/7Ee5WOvvr ,2017-09-27T14:06:35,SiasiUjala
19666,Dreamer 💖 💖,913042889839652865,1,1,0,"Chalo sahi hy
Good",2017-09-27T14:09:23,whysoserious445
19667,Mubasher Lucman,913043142584291328,0,0,0,"Mahira Khan suffering from trauma, claims rumour-http://mubashirloqman.com/english/post_2569/ …pic.twitter.com/tEcgdJL5wc",2017-09-27T14:10:23,imubasherlucman
